549	549	Lilligant	168	0	0	0	2	0	0	2
550	550	Basculin	161	0	0	0	0	0	2	2
551	551	Sandile	58	0	1	0	0	0	0	1
552	552	Krokorok	123	0	2	0	0	0	0	2
553	553	Krookodile	229	0	3	0	0	0	0	3
554	554	Darumaka	63	0	1	0	0	0	0	1
556	556	Maractus	161	0	0	0	2	0	0	2
557	557	Dwebble	65	0	0	1	0	0	0	1
558	558	Crustle	166	0	0	2	0	0	0	2
559	559	Scraggy	70	0	1	0	0	0	0	1
560	560	Scrafty	171	0	0	1	0	1	0	2
561	561	Sigilyph	172	0	0	0	2	0	0	2
562	562	Yamask	61	0	0	1	0	0	0	1
563	563	Cofagrigus	169	0	0	2	0	0	0	2
564	564	Tirtouga	71	0	0	1	0	0	0	1
565	565	Carracosta	173	0	0	2	0	0	0	2
566	566	Archen	71	0	1	0	0	0	0	1
567	567	Archeops	177	0	2	0	0	0	0	2
568	568	Trubbish	66	0	0	0	0	0	1	1
569	569	Garbodor	166	0	2	0	0	0	0	2
570	570	Zorua	66	0	0	0	1	0	0	1
571	571	Zoroark	179	0	0	0	2	0	0	2
572	572	Minccino	60	0	0	0	0	0	1	1
573	573	Cinccino	165	0	0	0	0	0	2	2
574	574	Gothita	58	0	0	0	0	1	0	1
575	575	Gothorita	137	0	0	0	0	2	0	2
576	576	Gothitelle	221	0	0	0	0	3	0	3
577	577	Solosis	58	0	0	0	1	0	0	1
578	578	Duosion	130	0	0	0	2	0	0	2
579	579	Reuniclus	221	0	0	0	3	0	0	3
580	580	Ducklett	61	1	0	0	0	0	0	1
581	581	Swanna	166	0	0	0	0	0	2	2
582	582	Vanillite	61	0	0	0	1	0	0	1
583	583	Vanillish	138	0	0	0	2	0	0	2
584	584	Vanilluxe	241	0	0	0	3	0	0	3
585	585	Deerling	67	0	0	0	0	0	1	1
586	586	Sawsbuck	166	0	2	0	0	0	0	2
587	587	Emolga	150	0	0	0	0	0	2	2
588	588	Karrablast	63	0	1	0	0	0	0	1
589	589	Escavalier	173	0	2	0	0	0	0	2
590	590	Foongus	59	1	0	0	0	0	0	1
591	591	Amoonguss	162	2	0	0	0	0	0	2
592	592	Frillish	67	0	0	0	0	1	0	1
593	593	Jellicent	168	0	0	0	0	2	0	2
594	594	Alomomola	165	2	0	0	0	0	0	2
595	595	Joltik	64	0	0	0	0	0	1	1
596	596	Galvantula	165	0	0	0	0	0	2	2
597	597	Ferroseed	61	0	0	1	0	0	0	1
598	598	Ferrothorn	171	0	0	2	0	0	0	2
599	599	Klink	60	0	0	1	0	0	0	1
600	600	Klang	154	0	0	2	0	0	0	2
601	601	Klinklang	234	0	0	3	0	0	0	3
602	602	Tynamo	55	0	0	0	0	0	1	1
603	603	Eelektrik	142	0	2	0	0	0	0	2
604	604	Eelektross	232	0	3	0	0	0	0	3
605	605	Elgyem	67	0	0	0	1	0	0	1
606	606	Beheeyem	170	0	0	0	2	0	0	2
607	607	Litwick	55	0	0	0	1	0	0	1
608	608	Lampent	130	0	0	0	2	0	0	2
609	609	Chandelure	234	0	0	0	3	0	0	3
610	610	Axew	64	0	1	0	0	0	0	1
611	611	Fraxure	144	0	2	0	0	0	0	2
612	612	Haxorus	243	0	3	0	0	0	0	3
613	613	Cubchoo	61	0	1	0	0	0	0	1
614	614	Beartic	170	0	2	0	0	0	0	2
615	615	Cryogonal	170	0	0	0	0	2	0	2
616	616	Shelmet	61	0	0	1	0	0	0	1
617	617	Accelgor	173	0	0	0	0	0	2	2
618	618	Stunfisk	165	2	0	0	0	0	0	2
619	619	Mienfoo	70	0	1	0	0	0	0	1
620	620	Mienshao	179	0	2	0	0	0	0	2
621	621	Druddigon	170	0	2	0	0	0	0	2
622	622	Golett	61	0	1	0	0	0	0	1
623	623	Golurk	169	0	2	0	0	0	0	2
624	624	Pawniard	68	0	1	0	0	0	0	1
625	625	Bisharp	172	0	2	0	0	0	0	2
626	626	Bouffalant	172	0	2	0	0	0	0	2
627	627	Rufflet	70	0	1	0	0	0	0	1
628	628	Braviary	179	0	2	0	0	0	0	2
629	629	Vullaby	74	0	0	1	0	0	0	1
630	630	Mandibuzz	179	0	0	0	2	0	0	2
631	631	Heatmor	169	0	0	0	2	0	0	2
632	632	Durant	169	0	0	2	0	0	0	2
633	633	Deino	60	0	1	0	0	0	0	1
634	634	Zweilous	147	0	2	0	0	0	0	2
635	635	Hydreigon	270	0	0	0	3	0	0	3
636	636	Larvesta	72	0	1	0	0	0	0	1
637	637	Volcarona	248	0	0	0	3	0	0	3
638	638	Cobalion	261	0	0	3	0	0	0	3
639	639	Terrakion	261	0	3	0	0	0	0	3
640	640	Virizion	261	0	0	0	0	3	0	3
643	643	Reshiram	306	0	0	0	3	0	0	3
644	644	Zekrom	306	0	3	0	0	0	0	3
646	646	Kyurem	297	1	1	0	1	0	0	3
647	647	Keldeo	261	0	0	0	3	0	0	3
649	649	Genesect	270	0	1	0	1	0	1	3
650	650	Chespin	63	0	0	1	0	0	0	1
651	651	Quilladin	142	0	0	2	0	0	0	2
652	652	Chesnaught	239	0	0	3	0	0	0	3
653	653	Fennekin	61	0	0	0	1	0	0	1
654	654	Braixen	143	0	0	0	2	0	0	2
655	655	Delphox	240	0	0	0	3	0	0	3
656	656	Froakie	63	0	0	0	0	0	1	1
657	657	Frogadier	142	0	0	0	0	0	2	2
658	658	Greninja	239	0	0	0	0	0	3	3
659	659	Bunnelby	47	0	0	0	0	0	1	1
660	660	Diggersby	148	0	2	0	0	0	0	2
661	661	Fletchling	56	0	0	0	0	0	1	1
662	662	Fletchinder	134	0	0	0	0	0	2	2
663	663	Talonflame	175	0	0	0	0	0	3	3
664	664	Scatterbug	40	0	0	1	0	0	0	1
665	665	Spewpa	75	0	0	2	0	0	0	2
666	666	Vivillon	185	1	0	0	1	0	1	3
667	667	Litleo	74	0	0	0	1	0	0	1
668	668	Pyroar	177	0	0	0	2	0	0	2
669	669	Flabébé	61	0	0	0	0	1	0	1
670	670	Floette	130	0	0	0	0	2	0	2
671	671	Florges	248	0	0	0	0	2	0	2
672	672	Skiddo	70	1	0	0	0	0	0	1
673	673	Gogoat	186	2	0	0	0	0	0	2
674	674	Pancham	70	0	1	0	0	0	0	1
675	675	Pangoro	173	0	2	0	0	0	0	2
676	676	Furfrou	165	0	0	0	0	0	1	1
677	677	Espurr	71	0	0	0	0	0	1	1
678	678	Meowstic	163	0	0	0	0	0	2	2
679	679	Honedge	65	0	0	1	0	0	0	1
680	680	Doublade	157	0	0	2	0	0	0	2
681	681	Aegislash	234	0	0	2	0	1	0	3
682	682	Spritzee	68	1	0	0	0	0	0	1
683	683	Aromatisse	162	2	0	0	0	0	0	2
684	684	Swirlix	68	0	0	1	0	0	0	1
685	685	Slurpuff	168	0	0	2	0	0	0	2
686	686	Inkay	58	0	1	0	0	0	0	1
687	687	Malamar	169	0	2	0	0	0	0	2
688	688	Binacle	61	0	1	0	0	0	0	1
689	689	Barbaracle	175	0	2	0	0	0	0	2
690	690	Skrelp	64	0	0	0	0	1	0	1
691	691	Dragalge	173	0	0	0	0	2	0	2
692	692	Clauncher	66	0	0	0	1	0	0	1
693	693	Clawitzer	100	0	0	0	2	0	0	2
694	694	Helioptile	58	0	0	0	0	0	1	1
695	695	Heliolisk	168	0	0	0	1	0	1	2
696	696	Tyrunt	72	0	1	0	0	0	0	1
697	697	Tyrantrum	182	0	2	0	0	0	0	2
698	698	Amaura	72	1	0	0	0	0	0	1
699	699	Aurorus	104	2	0	0	0	0	0	2
700	700	Sylveon	184	0	0	0	0	2	0	2
701	701	Hawlucha	175	0	2	0	0	0	0	2
702	702	Dedenne	151	0	0	0	0	0	2	2
703	703	Carbink	100	0	0	1	0	1	0	2
704	704	Goomy	60	0	0	0	0	1	0	1
705	705	Sliggoo	158	0	0	0	0	2	0	2
706	706	Goodra	270	0	0	0	0	3	0	3
707	707	Klefki	165	0	0	1	0	0	0	1
708	708	Phantump	62	0	1	0	0	0	0	1
709	709	Trevenant	166	0	2	0	0	0	0	2
710	710	Pumpkaboo	67	0	0	1	0	0	0	1
711	711	Gourgeist	173	0	0	2	0	0	0	2
712	712	Bergmite	61	0	0	1	0	0	0	1
713	713	Avalugg	180	0	0	2	0	0	0	2
714	714	Noibat	49	0	0	0	0	0	1	1
715	715	Noivern	187	0	0	0	0	0	2	2
716	716	Xerneas	306	3	0	0	0	0	0	3
717	717	Yveltal	306	3	0	0	0	0	0	3
718	718	Zygarde	270	3	0	0	0	0	0	3
719	719	Diancie	270	0	0	1	0	2	0	3
720	720	Hoopa	270	0	0	0	3	0	0	3
721	721	Volcanion	255	0	0	0	3	0	0	3
